Variant_name,Run_Batch,Variant_path,date_created,date_loaded,FSW_rows,Simulation_columns,FSW_columns,Scenario,Month,Time_offset,Description,data_file
8_252.0_-50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_8_252.0_-50.xml_logs,2025-08-28T20:44:14.977461,2025-08-28T20:44:26.738980,602,69,134,attack_rwa,August,252.0,Firesat_Attack_RWA August Time Offset:252.0,./data/raw/attack_rwa/fsw_data_8_252.0_-50.csv
8_252.0_-25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_8_252.0_-25.xml_logs,2025-08-28T20:44:26.850769,2025-08-28T20:44:38.596438,602,69,134,attack_rwa,August,252.0,Firesat_Attack_RWA August Time Offset:252.0,./data/raw/attack_rwa/fsw_data_8_252.0_-25.csv
8_252.0_0,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_8_252.0_0.xml_logs,2025-08-28T20:44:38.696695,2025-08-28T20:44:50.474541,602,69,134,attack_rwa,August,252.0,Firesat_Attack_RWA August Time Offset:252.0,./data/raw/attack_rwa/fsw_data_8_252.0_0.csv
8_252.0_25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_8_252.0_25.xml_logs,2025-08-28T20:44:50.575908,2025-08-28T20:45:02.327715,602,69,134,attack_rwa,August,252.0,Firesat_Attack_RWA August Time Offset:252.0,./data/raw/attack_rwa/fsw_data_8_252.0_25.csv
8_252.0_50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_8_252.0_50.xml_logs,2025-08-28T20:45:02.428880,2025-08-28T20:45:14.180485,602,69,134,attack_rwa,August,252.0,Firesat_Attack_RWA August Time Offset:252.0,./data/raw/attack_rwa/fsw_data_8_252.0_50.csv
8_288.0_-50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_8_288.0_-50.xml_logs,2025-08-28T20:45:14.279047,2025-08-28T20:45:26.022815,602,69,127,attack_rwa,August,288.0,Firesat_Attack_RWA August Time Offset:288.0,./data/raw/attack_rwa/fsw_data_8_288.0_-50.csv
8_288.0_-25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_8_288.0_-25.xml_logs,2025-08-28T20:45:26.120543,2025-08-28T20:45:37.955527,602,69,127,attack_rwa,August,288.0,Firesat_Attack_RWA August Time Offset:288.0,./data/raw/attack_rwa/fsw_data_8_288.0_-25.csv
8_288.0_0,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_8_288.0_0.xml_logs,2025-08-28T20:45:38.054872,2025-08-28T20:45:49.796249,602,69,127,attack_rwa,August,288.0,Firesat_Attack_RWA August Time Offset:288.0,./data/raw/attack_rwa/fsw_data_8_288.0_0.csv
8_288.0_25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_8_288.0_25.xml_logs,2025-08-28T20:45:49.893201,2025-08-28T20:46:01.641451,602,69,127,attack_rwa,August,288.0,Firesat_Attack_RWA August Time Offset:288.0,./data/raw/attack_rwa/fsw_data_8_288.0_25.csv
8_288.0_50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_8_288.0_50.xml_logs,2025-08-28T20:46:01.736478,2025-08-28T20:46:13.538341,602,69,127,attack_rwa,August,288.0,Firesat_Attack_RWA August Time Offset:288.0,./data/raw/attack_rwa/fsw_data_8_288.0_50.csv
8_324.0_-50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_8_324.0_-50.xml_logs,2025-08-28T20:46:13.642261,2025-08-28T20:46:25.418611,602,69,127,attack_rwa,August,324.0,Firesat_Attack_RWA August Time Offset:324.0,./data/raw/attack_rwa/fsw_data_8_324.0_-50.csv
8_324.0_-25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_8_324.0_-25.xml_logs,2025-08-28T20:46:25.513350,2025-08-28T20:46:37.259096,602,69,127,attack_rwa,August,324.0,Firesat_Attack_RWA August Time Offset:324.0,./data/raw/attack_rwa/fsw_data_8_324.0_-25.csv
8_324.0_0,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_8_324.0_0.xml_logs,2025-08-28T20:46:37.354757,2025-08-28T20:46:49.111017,602,69,127,attack_rwa,August,324.0,Firesat_Attack_RWA August Time Offset:324.0,./data/raw/attack_rwa/fsw_data_8_324.0_0.csv
8_324.0_25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_8_324.0_25.xml_logs,2025-08-28T20:46:49.210647,2025-08-28T20:47:00.948397,602,69,127,attack_rwa,August,324.0,Firesat_Attack_RWA August Time Offset:324.0,./data/raw/attack_rwa/fsw_data_8_324.0_25.csv
8_324.0_50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_8_324.0_50.xml_logs,2025-08-28T20:47:01.044029,2025-08-28T20:47:12.797705,602,69,127,attack_rwa,August,324.0,Firesat_Attack_RWA August Time Offset:324.0,./data/raw/attack_rwa/fsw_data_8_324.0_50.csv
9_0.0_-50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_0.0_-50.xml_logs,2025-08-28T20:47:12.893973,2025-08-28T20:47:24.625493,602,69,127,attack_rwa,September,0.0,Firesat_Attack_RWA September Time Offset:0.0,./data/raw/attack_rwa/fsw_data_9_0.0_-50.csv
9_0.0_-25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_0.0_-25.xml_logs,2025-08-28T20:47:24.722642,2025-08-28T20:47:36.464463,602,69,127,attack_rwa,September,0.0,Firesat_Attack_RWA September Time Offset:0.0,./data/raw/attack_rwa/fsw_data_9_0.0_-25.csv
9_0.0_0,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_0.0_0.xml_logs,2025-08-28T20:47:36.561988,2025-08-28T20:47:48.286569,602,69,127,attack_rwa,September,0.0,Firesat_Attack_RWA September Time Offset:0.0,./data/raw/attack_rwa/fsw_data_9_0.0_0.csv
9_0.0_25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_0.0_25.xml_logs,2025-08-28T20:47:48.385526,2025-08-28T20:48:00.171431,602,69,127,attack_rwa,September,0.0,Firesat_Attack_RWA September Time Offset:0.0,./data/raw/attack_rwa/fsw_data_9_0.0_25.csv
9_0.0_50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_0.0_50.xml_logs,2025-08-28T20:48:00.272821,2025-08-28T20:48:12.049408,602,69,127,attack_rwa,September,0.0,Firesat_Attack_RWA September Time Offset:0.0,./data/raw/attack_rwa/fsw_data_9_0.0_50.csv
9_36.0_-50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_36.0_-50.xml_logs,2025-08-28T20:48:12.146949,2025-08-28T20:48:23.888923,602,69,134,attack_rwa,September,36.0,Firesat_Attack_RWA September Time Offset:36.0,./data/raw/attack_rwa/fsw_data_9_36.0_-50.csv
9_36.0_-25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_36.0_-25.xml_logs,2025-08-28T20:48:23.993772,2025-08-28T20:48:36.733070,602,69,134,attack_rwa,September,36.0,Firesat_Attack_RWA September Time Offset:36.0,./data/raw/attack_rwa/fsw_data_9_36.0_-25.csv
9_36.0_0,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_36.0_0.xml_logs,2025-08-28T20:48:36.831845,2025-08-28T20:48:49.587796,602,69,134,attack_rwa,September,36.0,Firesat_Attack_RWA September Time Offset:36.0,./data/raw/attack_rwa/fsw_data_9_36.0_0.csv
9_36.0_25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_36.0_25.xml_logs,2025-08-28T20:48:49.689034,2025-08-28T20:49:02.440852,602,69,134,attack_rwa,September,36.0,Firesat_Attack_RWA September Time Offset:36.0,./data/raw/attack_rwa/fsw_data_9_36.0_25.csv
9_36.0_50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_36.0_50.xml_logs,2025-08-28T20:49:02.539098,2025-08-28T20:49:14.273376,602,69,134,attack_rwa,September,36.0,Firesat_Attack_RWA September Time Offset:36.0,./data/raw/attack_rwa/fsw_data_9_36.0_50.csv
9_72.0_-50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_72.0_-50.xml_logs,2025-08-28T20:49:14.372562,2025-08-28T20:49:27.114794,602,69,134,attack_rwa,September,72.0,Firesat_Attack_RWA September Time Offset:72.0,./data/raw/attack_rwa/fsw_data_9_72.0_-50.csv
9_72.0_-25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_72.0_-25.xml_logs,2025-08-28T20:49:27.209142,2025-08-28T20:49:38.949698,602,69,134,attack_rwa,September,72.0,Firesat_Attack_RWA September Time Offset:72.0,./data/raw/attack_rwa/fsw_data_9_72.0_-25.csv
9_72.0_0,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_72.0_0.xml_logs,2025-08-28T20:49:39.047788,2025-08-28T20:49:50.786327,602,69,134,attack_rwa,September,72.0,Firesat_Attack_RWA September Time Offset:72.0,./data/raw/attack_rwa/fsw_data_9_72.0_0.csv
9_72.0_25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_72.0_25.xml_logs,2025-08-28T20:49:50.896726,2025-08-28T20:50:03.640396,602,69,134,attack_rwa,September,72.0,Firesat_Attack_RWA September Time Offset:72.0,./data/raw/attack_rwa/fsw_data_9_72.0_25.csv
9_72.0_50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_72.0_50.xml_logs,2025-08-28T20:50:03.738453,2025-08-28T20:50:16.495948,602,69,134,attack_rwa,September,72.0,Firesat_Attack_RWA September Time Offset:72.0,./data/raw/attack_rwa/fsw_data_9_72.0_50.csv
9_108.0_-50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_108.0_-50.xml_logs,2025-08-28T20:50:16.594338,2025-08-28T20:50:29.331692,602,69,134,attack_rwa,September,108.0,Firesat_Attack_RWA September Time Offset:108.0,./data/raw/attack_rwa/fsw_data_9_108.0_-50.csv
9_108.0_-25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_108.0_-25.xml_logs,2025-08-28T20:50:29.424397,2025-08-28T20:50:41.179633,602,69,134,attack_rwa,September,108.0,Firesat_Attack_RWA September Time Offset:108.0,./data/raw/attack_rwa/fsw_data_9_108.0_-25.csv
9_108.0_0,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_108.0_0.xml_logs,2025-08-28T20:50:41.281405,2025-08-28T20:50:53.025366,602,69,134,attack_rwa,September,108.0,Firesat_Attack_RWA September Time Offset:108.0,./data/raw/attack_rwa/fsw_data_9_108.0_0.csv
9_108.0_25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_108.0_25.xml_logs,2025-08-28T20:50:53.127672,2025-08-28T20:51:05.905828,602,69,134,attack_rwa,September,108.0,Firesat_Attack_RWA September Time Offset:108.0,./data/raw/attack_rwa/fsw_data_9_108.0_25.csv
9_108.0_50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_108.0_50.xml_logs,2025-08-28T20:51:06.009747,2025-08-28T20:51:17.748013,602,69,134,attack_rwa,September,108.0,Firesat_Attack_RWA September Time Offset:108.0,./data/raw/attack_rwa/fsw_data_9_108.0_50.csv
9_144.0_-50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_144.0_-50.xml_logs,2025-08-28T20:51:17.847644,2025-08-28T20:51:30.595867,602,69,134,attack_rwa,September,144.0,Firesat_Attack_RWA September Time Offset:144.0,./data/raw/attack_rwa/fsw_data_9_144.0_-50.csv
9_144.0_-25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_144.0_-25.xml_logs,2025-08-28T20:51:30.692776,2025-08-28T20:51:42.429173,602,69,134,attack_rwa,September,144.0,Firesat_Attack_RWA September Time Offset:144.0,./data/raw/attack_rwa/fsw_data_9_144.0_-25.csv
9_144.0_0,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_144.0_0.xml_logs,2025-08-28T20:51:42.520439,2025-08-28T20:51:55.261863,602,69,134,attack_rwa,September,144.0,Firesat_Attack_RWA September Time Offset:144.0,./data/raw/attack_rwa/fsw_data_9_144.0_0.csv
9_144.0_25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_144.0_25.xml_logs,2025-08-28T20:51:55.363473,2025-08-28T20:52:08.098366,602,69,134,attack_rwa,September,144.0,Firesat_Attack_RWA September Time Offset:144.0,./data/raw/attack_rwa/fsw_data_9_144.0_25.csv
9_144.0_50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_144.0_50.xml_logs,2025-08-28T20:52:08.199796,2025-08-28T20:52:19.940329,602,69,134,attack_rwa,September,144.0,Firesat_Attack_RWA September Time Offset:144.0,./data/raw/attack_rwa/fsw_data_9_144.0_50.csv
9_180.0_-50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_180.0_-50.xml_logs,2025-08-28T20:52:20.037221,2025-08-28T20:52:31.817308,602,69,134,attack_rwa,September,180.0,Firesat_Attack_RWA September Time Offset:180.0,./data/raw/attack_rwa/fsw_data_9_180.0_-50.csv
9_180.0_-25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_180.0_-25.xml_logs,2025-08-28T20:52:31.917515,2025-08-28T20:52:43.675023,602,69,134,attack_rwa,September,180.0,Firesat_Attack_RWA September Time Offset:180.0,./data/raw/attack_rwa/fsw_data_9_180.0_-25.csv
9_180.0_0,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_180.0_0.xml_logs,2025-08-28T20:52:43.782875,2025-08-28T20:52:56.556271,602,69,134,attack_rwa,September,180.0,Firesat_Attack_RWA September Time Offset:180.0,./data/raw/attack_rwa/fsw_data_9_180.0_0.csv
9_180.0_25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_180.0_25.xml_logs,2025-08-28T20:52:56.658048,2025-08-28T20:53:08.458699,602,69,134,attack_rwa,September,180.0,Firesat_Attack_RWA September Time Offset:180.0,./data/raw/attack_rwa/fsw_data_9_180.0_25.csv
9_180.0_50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_180.0_50.xml_logs,2025-08-28T20:53:08.554883,2025-08-28T20:53:20.287359,602,69,134,attack_rwa,September,180.0,Firesat_Attack_RWA September Time Offset:180.0,./data/raw/attack_rwa/fsw_data_9_180.0_50.csv
9_216.0_-50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_216.0_-50.xml_logs,2025-08-28T20:53:20.385788,2025-08-28T20:53:32.188268,602,69,134,attack_rwa,September,216.0,Firesat_Attack_RWA September Time Offset:216.0,./data/raw/attack_rwa/fsw_data_9_216.0_-50.csv
9_216.0_-25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_216.0_-25.xml_logs,2025-08-28T20:53:32.287678,2025-08-28T20:53:44.052058,602,69,134,attack_rwa,September,216.0,Firesat_Attack_RWA September Time Offset:216.0,./data/raw/attack_rwa/fsw_data_9_216.0_-25.csv
9_216.0_0,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_216.0_0.xml_logs,2025-08-28T20:53:44.151071,2025-08-28T20:53:55.896482,602,69,134,attack_rwa,September,216.0,Firesat_Attack_RWA September Time Offset:216.0,./data/raw/attack_rwa/fsw_data_9_216.0_0.csv
9_216.0_25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_216.0_25.xml_logs,2025-08-28T20:53:55.997069,2025-08-28T20:54:07.754796,602,69,134,attack_rwa,September,216.0,Firesat_Attack_RWA September Time Offset:216.0,./data/raw/attack_rwa/fsw_data_9_216.0_25.csv
9_216.0_50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_216.0_50.xml_logs,2025-08-28T20:54:07.896091,2025-08-28T20:54:19.670436,602,69,134,attack_rwa,September,216.0,Firesat_Attack_RWA September Time Offset:216.0,./data/raw/attack_rwa/fsw_data_9_216.0_50.csv
9_252.0_-50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_252.0_-50.xml_logs,2025-08-28T20:54:19.767355,2025-08-28T20:54:31.507177,602,69,134,attack_rwa,September,252.0,Firesat_Attack_RWA September Time Offset:252.0,./data/raw/attack_rwa/fsw_data_9_252.0_-50.csv
9_252.0_-25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_252.0_-25.xml_logs,2025-08-28T20:54:31.605847,2025-08-28T20:54:43.356395,602,69,134,attack_rwa,September,252.0,Firesat_Attack_RWA September Time Offset:252.0,./data/raw/attack_rwa/fsw_data_9_252.0_-25.csv
9_252.0_0,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_252.0_0.xml_logs,2025-08-28T20:54:43.459652,2025-08-28T20:54:55.272520,602,69,134,attack_rwa,September,252.0,Firesat_Attack_RWA September Time Offset:252.0,./data/raw/attack_rwa/fsw_data_9_252.0_0.csv
9_252.0_25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_252.0_25.xml_logs,2025-08-28T20:54:55.367008,2025-08-28T20:55:07.138636,602,69,134,attack_rwa,September,252.0,Firesat_Attack_RWA September Time Offset:252.0,./data/raw/attack_rwa/fsw_data_9_252.0_25.csv
9_252.0_50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_252.0_50.xml_logs,2025-08-28T20:55:07.232076,2025-08-28T20:55:18.986470,602,69,134,attack_rwa,September,252.0,Firesat_Attack_RWA September Time Offset:252.0,./data/raw/attack_rwa/fsw_data_9_252.0_50.csv
9_288.0_-50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_288.0_-50.xml_logs,2025-08-28T20:55:19.091759,2025-08-28T20:55:30.896050,602,69,127,attack_rwa,September,288.0,Firesat_Attack_RWA September Time Offset:288.0,./data/raw/attack_rwa/fsw_data_9_288.0_-50.csv
9_288.0_-25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_288.0_-25.xml_logs,2025-08-28T20:55:30.993341,2025-08-28T20:55:42.744770,602,69,127,attack_rwa,September,288.0,Firesat_Attack_RWA September Time Offset:288.0,./data/raw/attack_rwa/fsw_data_9_288.0_-25.csv
9_288.0_0,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_288.0_0.xml_logs,2025-08-28T20:55:42.843502,2025-08-28T20:55:54.582229,602,69,127,attack_rwa,September,288.0,Firesat_Attack_RWA September Time Offset:288.0,./data/raw/attack_rwa/fsw_data_9_288.0_0.csv
9_288.0_25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_288.0_25.xml_logs,2025-08-28T20:55:54.679813,2025-08-28T20:56:06.486748,602,69,127,attack_rwa,September,288.0,Firesat_Attack_RWA September Time Offset:288.0,./data/raw/attack_rwa/fsw_data_9_288.0_25.csv
9_288.0_50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_288.0_50.xml_logs,2025-08-28T20:56:06.584608,2025-08-28T20:56:18.371132,602,69,127,attack_rwa,September,288.0,Firesat_Attack_RWA September Time Offset:288.0,./data/raw/attack_rwa/fsw_data_9_288.0_50.csv
9_324.0_-50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_324.0_-50.xml_logs,2025-08-28T20:56:18.468468,2025-08-28T20:56:30.220649,602,69,134,attack_rwa,September,324.0,Firesat_Attack_RWA September Time Offset:324.0,./data/raw/attack_rwa/fsw_data_9_324.0_-50.csv
9_324.0_-25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_324.0_-25.xml_logs,2025-08-28T20:56:30.318314,2025-08-28T20:56:42.079926,602,69,134,attack_rwa,September,324.0,Firesat_Attack_RWA September Time Offset:324.0,./data/raw/attack_rwa/fsw_data_9_324.0_-25.csv
9_324.0_0,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_324.0_0.xml_logs,2025-08-28T20:56:42.182725,2025-08-28T20:56:53.910528,602,69,134,attack_rwa,September,324.0,Firesat_Attack_RWA September Time Offset:324.0,./data/raw/attack_rwa/fsw_data_9_324.0_0.csv
9_324.0_25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_324.0_25.xml_logs,2025-08-28T20:56:54.011210,2025-08-28T20:57:05.763712,602,69,134,attack_rwa,September,324.0,Firesat_Attack_RWA September Time Offset:324.0,./data/raw/attack_rwa/fsw_data_9_324.0_25.csv
9_324.0_50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_9_324.0_50.xml_logs,2025-08-28T20:57:05.862986,2025-08-28T20:57:17.606246,602,69,134,attack_rwa,September,324.0,Firesat_Attack_RWA September Time Offset:324.0,./data/raw/attack_rwa/fsw_data_9_324.0_50.csv
10_0.0_-50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_10_0.0_-50.xml_logs,2025-08-28T20:57:17.708055,2025-08-28T20:57:29.445090,602,69,134,attack_rwa,October,0.0,Firesat_Attack_RWA October Time Offset:0.0,./data/raw/attack_rwa/fsw_data_10_0.0_-50.csv
10_0.0_-25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_10_0.0_-25.xml_logs,2025-08-28T20:57:29.543394,2025-08-28T20:57:41.289725,602,69,134,attack_rwa,October,0.0,Firesat_Attack_RWA October Time Offset:0.0,./data/raw/attack_rwa/fsw_data_10_0.0_-25.csv
10_0.0_0,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_10_0.0_0.xml_logs,2025-08-28T20:57:41.389727,2025-08-28T20:57:53.194083,602,69,134,attack_rwa,October,0.0,Firesat_Attack_RWA October Time Offset:0.0,./data/raw/attack_rwa/fsw_data_10_0.0_0.csv
10_0.0_25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_10_0.0_25.xml_logs,2025-08-28T20:57:53.299233,2025-08-28T20:58:05.079979,602,69,134,attack_rwa,October,0.0,Firesat_Attack_RWA October Time Offset:0.0,./data/raw/attack_rwa/fsw_data_10_0.0_25.csv
10_0.0_50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_10_0.0_50.xml_logs,2025-08-28T20:58:05.175778,2025-08-28T20:58:16.931876,602,69,134,attack_rwa,October,0.0,Firesat_Attack_RWA October Time Offset:0.0,./data/raw/attack_rwa/fsw_data_10_0.0_50.csv
10_36.0_-50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_10_36.0_-50.xml_logs,2025-08-28T20:58:17.032903,2025-08-28T20:58:28.788594,602,69,134,attack_rwa,October,36.0,Firesat_Attack_RWA October Time Offset:36.0,./data/raw/attack_rwa/fsw_data_10_36.0_-50.csv
10_36.0_-25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_10_36.0_-25.xml_logs,2025-08-28T20:58:28.909739,2025-08-28T20:58:40.644713,602,69,134,attack_rwa,October,36.0,Firesat_Attack_RWA October Time Offset:36.0,./data/raw/attack_rwa/fsw_data_10_36.0_-25.csv
10_36.0_0,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_10_36.0_0.xml_logs,2025-08-28T20:58:40.736683,2025-08-28T20:58:52.474709,602,69,134,attack_rwa,October,36.0,Firesat_Attack_RWA October Time Offset:36.0,./data/raw/attack_rwa/fsw_data_10_36.0_0.csv
10_36.0_25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_10_36.0_25.xml_logs,2025-08-28T20:58:52.574753,2025-08-28T20:59:05.337572,602,69,134,attack_rwa,October,36.0,Firesat_Attack_RWA October Time Offset:36.0,./data/raw/attack_rwa/fsw_data_10_36.0_25.csv
10_36.0_50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_10_36.0_50.xml_logs,2025-08-28T20:59:05.439130,2025-08-28T20:59:17.184600,602,69,134,attack_rwa,October,36.0,Firesat_Attack_RWA October Time Offset:36.0,./data/raw/attack_rwa/fsw_data_10_36.0_50.csv
10_72.0_-50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_10_72.0_-50.xml_logs,2025-08-28T20:59:17.285558,2025-08-28T20:59:30.024223,602,69,134,attack_rwa,October,72.0,Firesat_Attack_RWA October Time Offset:72.0,./data/raw/attack_rwa/fsw_data_10_72.0_-50.csv
10_72.0_-25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_10_72.0_-25.xml_logs,2025-08-28T20:59:30.120577,2025-08-28T20:59:42.893810,602,69,134,attack_rwa,October,72.0,Firesat_Attack_RWA October Time Offset:72.0,./data/raw/attack_rwa/fsw_data_10_72.0_-25.csv
10_72.0_0,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_10_72.0_0.xml_logs,2025-08-28T20:59:42.989229,2025-08-28T20:59:54.727539,602,69,134,attack_rwa,October,72.0,Firesat_Attack_RWA October Time Offset:72.0,./data/raw/attack_rwa/fsw_data_10_72.0_0.csv
10_72.0_25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_10_72.0_25.xml_logs,2025-08-28T20:59:54.825075,2025-08-28T21:00:07.575580,602,69,134,attack_rwa,October,72.0,Firesat_Attack_RWA October Time Offset:72.0,./data/raw/attack_rwa/fsw_data_10_72.0_25.csv
10_72.0_50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_10_72.0_50.xml_logs,2025-08-28T21:00:07.677359,2025-08-28T21:00:20.417815,602,69,134,attack_rwa,October,72.0,Firesat_Attack_RWA October Time Offset:72.0,./data/raw/attack_rwa/fsw_data_10_72.0_50.csv
10_108.0_-50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_10_108.0_-50.xml_logs,2025-08-28T21:00:20.515237,2025-08-28T21:00:32.268898,602,69,134,attack_rwa,October,108.0,Firesat_Attack_RWA October Time Offset:108.0,./data/raw/attack_rwa/fsw_data_10_108.0_-50.csv
10_108.0_-25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_10_108.0_-25.xml_logs,2025-08-28T21:00:32.382102,2025-08-28T21:00:44.148529,602,69,134,attack_rwa,October,108.0,Firesat_Attack_RWA October Time Offset:108.0,./data/raw/attack_rwa/fsw_data_10_108.0_-25.csv
10_108.0_0,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_10_108.0_0.xml_logs,2025-08-28T21:00:44.246491,2025-08-28T21:00:55.989941,602,69,134,attack_rwa,October,108.0,Firesat_Attack_RWA October Time Offset:108.0,./data/raw/attack_rwa/fsw_data_10_108.0_0.csv
10_108.0_25,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_10_108.0_25.xml_logs,2025-08-28T21:00:56.092626,2025-08-28T21:01:07.865234,602,69,134,attack_rwa,October,108.0,Firesat_Attack_RWA October Time Offset:108.0,./data/raw/attack_rwa/fsw_data_10_108.0_25.csv
10_108.0_50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_10_108.0_50.xml_logs,2025-08-28T21:01:07.966146,2025-08-28T21:01:19.707862,602,69,134,attack_rwa,October,108.0,Firesat_Attack_RWA October Time Offset:108.0,./data/raw/attack_rwa/fsw_data_10_108.0_50.csv
10_144.0_-50,Firesat_Attack_RWA,Firesat_Attack_RWA/FireSat_updated_10_144.0_-50.xml_logs,2025-08-28T21:01:19.813890,2025-08-28T21:01:32.555848,602,69,134,attack_rwa,October,144.0,Firesat_Attack_RWA October Time Offset:144.0,./data/raw/attack_rwa/fsw_data_10_144.0_-50.csv
