Variant_name,Run_Batch,Variant_path,date_created,date_loaded,FSW_rows,Simulation_columns,FSW_columns,Scenario,Month,Time_offset,Description,data_file
2_252.0_-50,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_2_252.0_-50.xml_logs,2025-08-29T01:06:20.151637,2025-08-29T01:06:31.923109,602,69,134,attack_rwc,February,252.0,Firesat_Attack_RWC February Time Offset:252.0,./data/raw/attack_rwc/fsw_data_2_252.0_-50.csv
2_252.0_-25,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_2_252.0_-25.xml_logs,2025-08-29T01:06:32.028887,2025-08-29T01:06:43.771446,602,69,134,attack_rwc,February,252.0,Firesat_Attack_RWC February Time Offset:252.0,./data/raw/attack_rwc/fsw_data_2_252.0_-25.csv
2_252.0_0,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_2_252.0_0.xml_logs,2025-08-29T01:06:43.873717,2025-08-29T01:06:55.604545,602,69,134,attack_rwc,February,252.0,Firesat_Attack_RWC February Time Offset:252.0,./data/raw/attack_rwc/fsw_data_2_252.0_0.csv
2_252.0_25,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_2_252.0_25.xml_logs,2025-08-29T01:06:55.696246,2025-08-29T01:07:07.446684,602,69,134,attack_rwc,February,252.0,Firesat_Attack_RWC February Time Offset:252.0,./data/raw/attack_rwc/fsw_data_2_252.0_25.csv
2_252.0_50,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_2_252.0_50.xml_logs,2025-08-29T01:07:07.549550,2025-08-29T01:07:19.295267,602,69,134,attack_rwc,February,252.0,Firesat_Attack_RWC February Time Offset:252.0,./data/raw/attack_rwc/fsw_data_2_252.0_50.csv
2_288.0_-50,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_2_288.0_-50.xml_logs,2025-08-29T01:07:19.390633,2025-08-29T01:07:31.117051,602,69,134,attack_rwc,February,288.0,Firesat_Attack_RWC February Time Offset:288.0,./data/raw/attack_rwc/fsw_data_2_288.0_-50.csv
2_288.0_-25,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_2_288.0_-25.xml_logs,2025-08-29T01:07:31.209950,2025-08-29T01:07:42.951403,602,69,134,attack_rwc,February,288.0,Firesat_Attack_RWC February Time Offset:288.0,./data/raw/attack_rwc/fsw_data_2_288.0_-25.csv
2_288.0_0,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_2_288.0_0.xml_logs,2025-08-29T01:07:43.052916,2025-08-29T01:07:54.776584,602,69,134,attack_rwc,February,288.0,Firesat_Attack_RWC February Time Offset:288.0,./data/raw/attack_rwc/fsw_data_2_288.0_0.csv
2_288.0_25,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_2_288.0_25.xml_logs,2025-08-29T01:07:54.869978,2025-08-29T01:08:06.614129,602,69,134,attack_rwc,February,288.0,Firesat_Attack_RWC February Time Offset:288.0,./data/raw/attack_rwc/fsw_data_2_288.0_25.csv
2_288.0_50,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_2_288.0_50.xml_logs,2025-08-29T01:08:06.707267,2025-08-29T01:08:18.467190,602,69,134,attack_rwc,February,288.0,Firesat_Attack_RWC February Time Offset:288.0,./data/raw/attack_rwc/fsw_data_2_288.0_50.csv
2_324.0_-50,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_2_324.0_-50.xml_logs,2025-08-29T01:08:18.561689,2025-08-29T01:08:30.297290,602,69,134,attack_rwc,February,324.0,Firesat_Attack_RWC February Time Offset:324.0,./data/raw/attack_rwc/fsw_data_2_324.0_-50.csv
2_324.0_-25,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_2_324.0_-25.xml_logs,2025-08-29T01:08:30.390763,2025-08-29T01:08:42.129507,602,69,134,attack_rwc,February,324.0,Firesat_Attack_RWC February Time Offset:324.0,./data/raw/attack_rwc/fsw_data_2_324.0_-25.csv
2_324.0_0,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_2_324.0_0.xml_logs,2025-08-29T01:08:42.227483,2025-08-29T01:08:53.986284,602,69,134,attack_rwc,February,324.0,Firesat_Attack_RWC February Time Offset:324.0,./data/raw/attack_rwc/fsw_data_2_324.0_0.csv
2_324.0_25,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_2_324.0_25.xml_logs,2025-08-29T01:08:54.088298,2025-08-29T01:09:05.837051,602,69,134,attack_rwc,February,324.0,Firesat_Attack_RWC February Time Offset:324.0,./data/raw/attack_rwc/fsw_data_2_324.0_25.csv
2_324.0_50,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_2_324.0_50.xml_logs,2025-08-29T01:09:05.964292,2025-08-29T01:09:17.715731,602,69,134,attack_rwc,February,324.0,Firesat_Attack_RWC February Time Offset:324.0,./data/raw/attack_rwc/fsw_data_2_324.0_50.csv
3_0.0_-50,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_0.0_-50.xml_logs,2025-08-29T01:09:17.808612,2025-08-29T01:09:29.541653,602,69,134,attack_rwc,March,0.0,Firesat_Attack_RWC March Time Offset:0.0,./data/raw/attack_rwc/fsw_data_3_0.0_-50.csv
3_0.0_-25,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_0.0_-25.xml_logs,2025-08-29T01:09:29.648713,2025-08-29T01:09:42.399084,602,69,134,attack_rwc,March,0.0,Firesat_Attack_RWC March Time Offset:0.0,./data/raw/attack_rwc/fsw_data_3_0.0_-25.csv
3_0.0_0,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_0.0_0.xml_logs,2025-08-29T01:09:42.501446,2025-08-29T01:09:55.243089,602,69,134,attack_rwc,March,0.0,Firesat_Attack_RWC March Time Offset:0.0,./data/raw/attack_rwc/fsw_data_3_0.0_0.csv
3_0.0_25,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_0.0_25.xml_logs,2025-08-29T01:09:55.343199,2025-08-29T01:10:08.105280,602,69,134,attack_rwc,March,0.0,Firesat_Attack_RWC March Time Offset:0.0,./data/raw/attack_rwc/fsw_data_3_0.0_25.csv
3_0.0_50,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_0.0_50.xml_logs,2025-08-29T01:10:08.204534,2025-08-29T01:10:20.941742,602,69,134,attack_rwc,March,0.0,Firesat_Attack_RWC March Time Offset:0.0,./data/raw/attack_rwc/fsw_data_3_0.0_50.csv
3_36.0_-50,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_36.0_-50.xml_logs,2025-08-29T01:10:21.037655,2025-08-29T01:10:32.785349,602,69,134,attack_rwc,March,36.0,Firesat_Attack_RWC March Time Offset:36.0,./data/raw/attack_rwc/fsw_data_3_36.0_-50.csv
3_36.0_-25,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_36.0_-25.xml_logs,2025-08-29T01:10:32.881354,2025-08-29T01:10:44.664105,602,69,134,attack_rwc,March,36.0,Firesat_Attack_RWC March Time Offset:36.0,./data/raw/attack_rwc/fsw_data_3_36.0_-25.csv
3_36.0_0,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_36.0_0.xml_logs,2025-08-29T01:10:44.760787,2025-08-29T01:10:56.507138,602,69,134,attack_rwc,March,36.0,Firesat_Attack_RWC March Time Offset:36.0,./data/raw/attack_rwc/fsw_data_3_36.0_0.csv
3_36.0_25,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_36.0_25.xml_logs,2025-08-29T01:10:56.605865,2025-08-29T01:11:08.353089,602,69,134,attack_rwc,March,36.0,Firesat_Attack_RWC March Time Offset:36.0,./data/raw/attack_rwc/fsw_data_3_36.0_25.csv
3_36.0_50,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_36.0_50.xml_logs,2025-08-29T01:11:08.455961,2025-08-29T01:11:20.221505,602,69,134,attack_rwc,March,36.0,Firesat_Attack_RWC March Time Offset:36.0,./data/raw/attack_rwc/fsw_data_3_36.0_50.csv
3_72.0_-50,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_72.0_-50.xml_logs,2025-08-29T01:11:20.319222,2025-08-29T01:11:33.075732,602,69,134,attack_rwc,March,72.0,Firesat_Attack_RWC March Time Offset:72.0,./data/raw/attack_rwc/fsw_data_3_72.0_-50.csv
3_72.0_-25,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_72.0_-25.xml_logs,2025-08-29T01:11:33.172879,2025-08-29T01:11:45.925335,602,69,134,attack_rwc,March,72.0,Firesat_Attack_RWC March Time Offset:72.0,./data/raw/attack_rwc/fsw_data_3_72.0_-25.csv
3_72.0_0,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_72.0_0.xml_logs,2025-08-29T01:11:46.020112,2025-08-29T01:11:57.750969,602,69,134,attack_rwc,March,72.0,Firesat_Attack_RWC March Time Offset:72.0,./data/raw/attack_rwc/fsw_data_3_72.0_0.csv
3_72.0_25,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_72.0_25.xml_logs,2025-08-29T01:11:57.852238,2025-08-29T01:12:10.605307,602,69,134,attack_rwc,March,72.0,Firesat_Attack_RWC March Time Offset:72.0,./data/raw/attack_rwc/fsw_data_3_72.0_25.csv
3_72.0_50,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_72.0_50.xml_logs,2025-08-29T01:12:10.700787,2025-08-29T01:12:23.431439,602,69,134,attack_rwc,March,72.0,Firesat_Attack_RWC March Time Offset:72.0,./data/raw/attack_rwc/fsw_data_3_72.0_50.csv
3_108.0_-50,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_108.0_-50.xml_logs,2025-08-29T01:12:23.529482,2025-08-29T01:12:36.285821,602,69,134,attack_rwc,March,108.0,Firesat_Attack_RWC March Time Offset:108.0,./data/raw/attack_rwc/fsw_data_3_108.0_-50.csv
3_108.0_-25,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_108.0_-25.xml_logs,2025-08-29T01:12:36.380381,2025-08-29T01:12:49.128923,602,69,134,attack_rwc,March,108.0,Firesat_Attack_RWC March Time Offset:108.0,./data/raw/attack_rwc/fsw_data_3_108.0_-25.csv
3_108.0_0,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_108.0_0.xml_logs,2025-08-29T01:12:49.232590,2025-08-29T01:13:01.978657,602,69,134,attack_rwc,March,108.0,Firesat_Attack_RWC March Time Offset:108.0,./data/raw/attack_rwc/fsw_data_3_108.0_0.csv
3_108.0_25,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_108.0_25.xml_logs,2025-08-29T01:13:02.077724,2025-08-29T01:13:14.828649,602,69,134,attack_rwc,March,108.0,Firesat_Attack_RWC March Time Offset:108.0,./data/raw/attack_rwc/fsw_data_3_108.0_25.csv
3_108.0_50,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_108.0_50.xml_logs,2025-08-29T01:13:14.929910,2025-08-29T01:13:27.665671,602,69,134,attack_rwc,March,108.0,Firesat_Attack_RWC March Time Offset:108.0,./data/raw/attack_rwc/fsw_data_3_108.0_50.csv
3_144.0_-50,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_144.0_-50.xml_logs,2025-08-29T01:13:27.763181,2025-08-29T01:13:39.512807,602,69,134,attack_rwc,March,144.0,Firesat_Attack_RWC March Time Offset:144.0,./data/raw/attack_rwc/fsw_data_3_144.0_-50.csv
3_144.0_-25,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_144.0_-25.xml_logs,2025-08-29T01:13:39.619284,2025-08-29T01:13:51.430424,602,69,134,attack_rwc,March,144.0,Firesat_Attack_RWC March Time Offset:144.0,./data/raw/attack_rwc/fsw_data_3_144.0_-25.csv
3_144.0_0,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_144.0_0.xml_logs,2025-08-29T01:13:51.523843,2025-08-29T01:14:03.290172,602,69,134,attack_rwc,March,144.0,Firesat_Attack_RWC March Time Offset:144.0,./data/raw/attack_rwc/fsw_data_3_144.0_0.csv
3_144.0_25,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_144.0_25.xml_logs,2025-08-29T01:14:03.386542,2025-08-29T01:14:15.124436,602,69,134,attack_rwc,March,144.0,Firesat_Attack_RWC March Time Offset:144.0,./data/raw/attack_rwc/fsw_data_3_144.0_25.csv
3_144.0_50,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_144.0_50.xml_logs,2025-08-29T01:14:15.227485,2025-08-29T01:14:27.019186,602,69,134,attack_rwc,March,144.0,Firesat_Attack_RWC March Time Offset:144.0,./data/raw/attack_rwc/fsw_data_3_144.0_50.csv
3_180.0_-50,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_180.0_-50.xml_logs,2025-08-29T01:14:27.124846,2025-08-29T01:14:38.901941,602,69,134,attack_rwc,March,180.0,Firesat_Attack_RWC March Time Offset:180.0,./data/raw/attack_rwc/fsw_data_3_180.0_-50.csv
3_180.0_-25,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_180.0_-25.xml_logs,2025-08-29T01:14:38.998282,2025-08-29T01:14:50.739417,602,69,134,attack_rwc,March,180.0,Firesat_Attack_RWC March Time Offset:180.0,./data/raw/attack_rwc/fsw_data_3_180.0_-25.csv
3_180.0_0,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_180.0_0.xml_logs,2025-08-29T01:14:50.839220,2025-08-29T01:15:02.621290,602,69,134,attack_rwc,March,180.0,Firesat_Attack_RWC March Time Offset:180.0,./data/raw/attack_rwc/fsw_data_3_180.0_0.csv
3_180.0_25,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_180.0_25.xml_logs,2025-08-29T01:15:02.720807,2025-08-29T01:15:14.503220,602,69,134,attack_rwc,March,180.0,Firesat_Attack_RWC March Time Offset:180.0,./data/raw/attack_rwc/fsw_data_3_180.0_25.csv
3_180.0_50,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_180.0_50.xml_logs,2025-08-29T01:15:14.599451,2025-08-29T01:15:26.337671,602,69,134,attack_rwc,March,180.0,Firesat_Attack_RWC March Time Offset:180.0,./data/raw/attack_rwc/fsw_data_3_180.0_50.csv
3_216.0_-50,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_216.0_-50.xml_logs,2025-08-29T01:15:26.431980,2025-08-29T01:15:38.202524,602,69,134,attack_rwc,March,216.0,Firesat_Attack_RWC March Time Offset:216.0,./data/raw/attack_rwc/fsw_data_3_216.0_-50.csv
3_216.0_-25,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_216.0_-25.xml_logs,2025-08-29T01:15:38.302900,2025-08-29T01:15:50.048856,602,69,134,attack_rwc,March,216.0,Firesat_Attack_RWC March Time Offset:216.0,./data/raw/attack_rwc/fsw_data_3_216.0_-25.csv
3_216.0_0,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_216.0_0.xml_logs,2025-08-29T01:15:50.148613,2025-08-29T01:16:01.897448,602,69,134,attack_rwc,March,216.0,Firesat_Attack_RWC March Time Offset:216.0,./data/raw/attack_rwc/fsw_data_3_216.0_0.csv
3_216.0_25,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_216.0_25.xml_logs,2025-08-29T01:16:01.994229,2025-08-29T01:16:13.733705,602,69,134,attack_rwc,March,216.0,Firesat_Attack_RWC March Time Offset:216.0,./data/raw/attack_rwc/fsw_data_3_216.0_25.csv
3_216.0_50,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_216.0_50.xml_logs,2025-08-29T01:16:13.833201,2025-08-29T01:16:25.582617,602,69,134,attack_rwc,March,216.0,Firesat_Attack_RWC March Time Offset:216.0,./data/raw/attack_rwc/fsw_data_3_216.0_50.csv
3_252.0_-50,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_252.0_-50.xml_logs,2025-08-29T01:16:25.685951,2025-08-29T01:16:37.424907,602,69,134,attack_rwc,March,252.0,Firesat_Attack_RWC March Time Offset:252.0,./data/raw/attack_rwc/fsw_data_3_252.0_-50.csv
3_252.0_-25,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_252.0_-25.xml_logs,2025-08-29T01:16:37.519119,2025-08-29T01:16:49.270931,602,69,134,attack_rwc,March,252.0,Firesat_Attack_RWC March Time Offset:252.0,./data/raw/attack_rwc/fsw_data_3_252.0_-25.csv
3_252.0_0,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_252.0_0.xml_logs,2025-08-29T01:16:49.364961,2025-08-29T01:17:01.108078,602,69,134,attack_rwc,March,252.0,Firesat_Attack_RWC March Time Offset:252.0,./data/raw/attack_rwc/fsw_data_3_252.0_0.csv
3_252.0_25,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_252.0_25.xml_logs,2025-08-29T01:17:01.203888,2025-08-29T01:17:12.925295,602,69,134,attack_rwc,March,252.0,Firesat_Attack_RWC March Time Offset:252.0,./data/raw/attack_rwc/fsw_data_3_252.0_25.csv
3_252.0_50,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_252.0_50.xml_logs,2025-08-29T01:17:13.027429,2025-08-29T01:17:24.811941,602,69,134,attack_rwc,March,252.0,Firesat_Attack_RWC March Time Offset:252.0,./data/raw/attack_rwc/fsw_data_3_252.0_50.csv
3_288.0_-50,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_288.0_-50.xml_logs,2025-08-29T01:17:24.915203,2025-08-29T01:17:36.678889,602,69,134,attack_rwc,March,288.0,Firesat_Attack_RWC March Time Offset:288.0,./data/raw/attack_rwc/fsw_data_3_288.0_-50.csv
3_288.0_-25,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_288.0_-25.xml_logs,2025-08-29T01:17:36.777472,2025-08-29T01:17:48.512851,602,69,134,attack_rwc,March,288.0,Firesat_Attack_RWC March Time Offset:288.0,./data/raw/attack_rwc/fsw_data_3_288.0_-25.csv
3_288.0_0,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_288.0_0.xml_logs,2025-08-29T01:17:48.608991,2025-08-29T01:18:00.369319,602,69,134,attack_rwc,March,288.0,Firesat_Attack_RWC March Time Offset:288.0,./data/raw/attack_rwc/fsw_data_3_288.0_0.csv
3_288.0_25,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_288.0_25.xml_logs,2025-08-29T01:18:00.503422,2025-08-29T01:18:12.269481,602,69,134,attack_rwc,March,288.0,Firesat_Attack_RWC March Time Offset:288.0,./data/raw/attack_rwc/fsw_data_3_288.0_25.csv
3_288.0_50,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_288.0_50.xml_logs,2025-08-29T01:18:12.364621,2025-08-29T01:18:24.101105,602,69,134,attack_rwc,March,288.0,Firesat_Attack_RWC March Time Offset:288.0,./data/raw/attack_rwc/fsw_data_3_288.0_50.csv
3_324.0_-50,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_324.0_-50.xml_logs,2025-08-29T01:18:24.198607,2025-08-29T01:18:35.938768,602,69,134,attack_rwc,March,324.0,Firesat_Attack_RWC March Time Offset:324.0,./data/raw/attack_rwc/fsw_data_3_324.0_-50.csv
3_324.0_-25,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_324.0_-25.xml_logs,2025-08-29T01:18:36.036506,2025-08-29T01:18:47.782583,602,69,134,attack_rwc,March,324.0,Firesat_Attack_RWC March Time Offset:324.0,./data/raw/attack_rwc/fsw_data_3_324.0_-25.csv
3_324.0_0,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_324.0_0.xml_logs,2025-08-29T01:18:47.875555,2025-08-29T01:18:59.649557,602,69,134,attack_rwc,March,324.0,Firesat_Attack_RWC March Time Offset:324.0,./data/raw/attack_rwc/fsw_data_3_324.0_0.csv
3_324.0_25,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_324.0_25.xml_logs,2025-08-29T01:18:59.781327,2025-08-29T01:19:11.550689,602,69,134,attack_rwc,March,324.0,Firesat_Attack_RWC March Time Offset:324.0,./data/raw/attack_rwc/fsw_data_3_324.0_25.csv
3_324.0_50,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_3_324.0_50.xml_logs,2025-08-29T01:19:11.644798,2025-08-29T01:19:23.445340,602,69,134,attack_rwc,March,324.0,Firesat_Attack_RWC March Time Offset:324.0,./data/raw/attack_rwc/fsw_data_3_324.0_50.csv
4_0.0_-50,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_4_0.0_-50.xml_logs,2025-08-29T01:19:23.544769,2025-08-29T01:19:36.276578,602,69,134,attack_rwc,April,0.0,Firesat_Attack_RWC April Time Offset:0.0,./data/raw/attack_rwc/fsw_data_4_0.0_-50.csv
4_0.0_-25,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_4_0.0_-25.xml_logs,2025-08-29T01:19:36.369397,2025-08-29T01:19:48.128776,602,69,134,attack_rwc,April,0.0,Firesat_Attack_RWC April Time Offset:0.0,./data/raw/attack_rwc/fsw_data_4_0.0_-25.csv
4_0.0_0,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_4_0.0_0.xml_logs,2025-08-29T01:19:48.224517,2025-08-29T01:20:00.978571,602,69,134,attack_rwc,April,0.0,Firesat_Attack_RWC April Time Offset:0.0,./data/raw/attack_rwc/fsw_data_4_0.0_0.csv
4_0.0_25,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_4_0.0_25.xml_logs,2025-08-29T01:20:01.073810,2025-08-29T01:20:13.811748,602,69,134,attack_rwc,April,0.0,Firesat_Attack_RWC April Time Offset:0.0,./data/raw/attack_rwc/fsw_data_4_0.0_25.csv
4_0.0_50,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_4_0.0_50.xml_logs,2025-08-29T01:20:13.913735,2025-08-29T01:20:26.647995,602,69,134,attack_rwc,April,0.0,Firesat_Attack_RWC April Time Offset:0.0,./data/raw/attack_rwc/fsw_data_4_0.0_50.csv
4_36.0_-50,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_4_36.0_-50.xml_logs,2025-08-29T01:20:26.749230,2025-08-29T01:20:38.519937,602,69,134,attack_rwc,April,36.0,Firesat_Attack_RWC April Time Offset:36.0,./data/raw/attack_rwc/fsw_data_4_36.0_-50.csv
4_36.0_-25,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_4_36.0_-25.xml_logs,2025-08-29T01:20:38.618860,2025-08-29T01:20:50.442618,602,69,134,attack_rwc,April,36.0,Firesat_Attack_RWC April Time Offset:36.0,./data/raw/attack_rwc/fsw_data_4_36.0_-25.csv
4_36.0_0,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_4_36.0_0.xml_logs,2025-08-29T01:20:50.548254,2025-08-29T01:21:02.296806,602,69,134,attack_rwc,April,36.0,Firesat_Attack_RWC April Time Offset:36.0,./data/raw/attack_rwc/fsw_data_4_36.0_0.csv
4_36.0_25,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_4_36.0_25.xml_logs,2025-08-29T01:21:02.394553,2025-08-29T01:21:14.142432,602,69,134,attack_rwc,April,36.0,Firesat_Attack_RWC April Time Offset:36.0,./data/raw/attack_rwc/fsw_data_4_36.0_25.csv
4_36.0_50,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_4_36.0_50.xml_logs,2025-08-29T01:21:14.235507,2025-08-29T01:21:26.016576,602,69,134,attack_rwc,April,36.0,Firesat_Attack_RWC April Time Offset:36.0,./data/raw/attack_rwc/fsw_data_4_36.0_50.csv
4_72.0_-50,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_4_72.0_-50.xml_logs,2025-08-29T01:21:26.115425,2025-08-29T01:21:38.847254,602,69,134,attack_rwc,April,72.0,Firesat_Attack_RWC April Time Offset:72.0,./data/raw/attack_rwc/fsw_data_4_72.0_-50.csv
4_72.0_-25,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_4_72.0_-25.xml_logs,2025-08-29T01:21:38.947366,2025-08-29T01:21:51.702456,602,69,134,attack_rwc,April,72.0,Firesat_Attack_RWC April Time Offset:72.0,./data/raw/attack_rwc/fsw_data_4_72.0_-25.csv
4_72.0_0,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_4_72.0_0.xml_logs,2025-08-29T01:21:51.802949,2025-08-29T01:22:04.544391,602,69,134,attack_rwc,April,72.0,Firesat_Attack_RWC April Time Offset:72.0,./data/raw/attack_rwc/fsw_data_4_72.0_0.csv
4_72.0_25,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_4_72.0_25.xml_logs,2025-08-29T01:22:04.637845,2025-08-29T01:22:17.375403,602,69,134,attack_rwc,April,72.0,Firesat_Attack_RWC April Time Offset:72.0,./data/raw/attack_rwc/fsw_data_4_72.0_25.csv
4_72.0_50,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_4_72.0_50.xml_logs,2025-08-29T01:22:17.473138,2025-08-29T01:22:30.219107,602,69,134,attack_rwc,April,72.0,Firesat_Attack_RWC April Time Offset:72.0,./data/raw/attack_rwc/fsw_data_4_72.0_50.csv
4_108.0_-50,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_4_108.0_-50.xml_logs,2025-08-29T01:22:30.317260,2025-08-29T01:22:43.068623,602,69,134,attack_rwc,April,108.0,Firesat_Attack_RWC April Time Offset:108.0,./data/raw/attack_rwc/fsw_data_4_108.0_-50.csv
4_108.0_-25,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_4_108.0_-25.xml_logs,2025-08-29T01:22:43.161386,2025-08-29T01:22:55.887464,602,69,134,attack_rwc,April,108.0,Firesat_Attack_RWC April Time Offset:108.0,./data/raw/attack_rwc/fsw_data_4_108.0_-25.csv
4_108.0_0,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_4_108.0_0.xml_logs,2025-08-29T01:22:55.989960,2025-08-29T01:23:08.754330,602,69,134,attack_rwc,April,108.0,Firesat_Attack_RWC April Time Offset:108.0,./data/raw/attack_rwc/fsw_data_4_108.0_0.csv
4_108.0_25,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_4_108.0_25.xml_logs,2025-08-29T01:23:08.850285,2025-08-29T01:23:21.595753,602,69,134,attack_rwc,April,108.0,Firesat_Attack_RWC April Time Offset:108.0,./data/raw/attack_rwc/fsw_data_4_108.0_25.csv
4_108.0_50,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_4_108.0_50.xml_logs,2025-08-29T01:23:21.689477,2025-08-29T01:23:34.418074,602,69,134,attack_rwc,April,108.0,Firesat_Attack_RWC April Time Offset:108.0,./data/raw/attack_rwc/fsw_data_4_108.0_50.csv
4_144.0_-50,Firesat_Attack_RWC,Firesat_Attack_RWC/FireSat_updated_4_144.0_-50.xml_logs,2025-08-29T01:23:34.513770,2025-08-29T01:23:46.260098,602,69,134,attack_rwc,April,144.0,Firesat_Attack_RWC April Time Offset:144.0,./data/raw/attack_rwc/fsw_data_4_144.0_-50.csv
